Date,Period,Entity,Display_Name,Entity_Type,Trend_For_Plot
2021-09-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.4262976069230511
2021-09-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.1524632618713518
2021-09-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.1818724547049678
2021-09-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.24822648364233893
2021-09-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.39389070996881625
2021-09-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.01131588559127326
2021-09-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.42700480917633843
2021-09-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.3875408824843305
2021-09-01,Historical,RMD_Koro,Koro,RMD,0.43072705713698195
2021-09-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.48851070272145736
2021-09-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.48157767776882004
2021-09-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.3453884098829151
2021-09-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.3542594601433682
2021-09-01,Historical,RMD_Palilalia,Palilalia,RMD,0.25257093857031554
2021-09-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.4977329762625624
2021-09-01,Historical,RMD_Pyromania,Pyromania,RMD,0.46172462414220194
2021-09-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.509512396992105
2021-09-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.16153460381697374
2021-09-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.42195675190757354
2021-09-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.0734938747691903
2021-09-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.2953244981185034
2021-09-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.45761063785029493
2021-09-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.5675302134142051
2021-09-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.11699615697693268
2021-09-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.2766363605413037
2021-09-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.2409656958136942
2021-09-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.028414444571519457
2021-09-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.004868289686590761
2021-09-01,Historical,PT_Antidepressants,Antidepressants,PT,0.31742141276383495
2021-09-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2021-09-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.323211622926625
2021-09-01,Historical,PT_Art Therapy,Art Therapy,PT,0.016563360597595413
2021-09-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.07986882329844767
2021-09-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.25304842019801443
2021-09-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.21469364536960728
2021-09-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2021-09-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.30725584075470097
2021-09-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.07742946804763073
2021-09-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.29065466620726044
2021-09-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.11691509633710931
2021-09-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2021-09-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.0014522928711147398
2021-09-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.3037709791865469
2021-09-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.013691557625494009
2021-09-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.044150006481531084
2021-09-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.0942399778968638
2021-09-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.27703247246922713
2021-09-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.13477697075257886
2021-09-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.2907577679127957
2021-09-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.15446822856543535
2021-09-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.2777128813153256
2021-09-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2021-09-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2021-09-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.3101869740138641
2021-09-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.276712386608913
2021-09-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.26856039098644924
2021-09-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.1931457203279305
2021-09-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2021-09-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.06456078828024167
2021-09-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.16305853405263537
2021-09-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.026062714175687004
2021-09-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.26406925048490654
2021-09-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,0.21501602831765354
2021-09-01,Historical,PT_Light Therapy,Light Therapy,PT,0.12045456566353116
2021-09-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.006117355169378964
2021-09-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.049797501572271544
2021-09-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.2136004170806725
2021-09-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.04810869933077218
2021-09-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.040865119691266515
2021-09-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.0752395453504962
2021-09-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2021-09-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.29585351391961595
2021-09-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.30326994693081016
2021-09-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.24580297002061635
2021-09-01,Historical,PT_Music Therapy,Music Therapy,PT,0.08809632609111673
2021-09-01,Historical,PT_Naltrexone,Naltrexone,PT,0.052381157516584106
2021-09-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.11324557262501377
2021-09-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.08623714513930487
2021-09-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.18465208094855162
2021-09-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.13174559200994282
2021-09-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.27470820696549275
2021-09-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.13907000349329032
2021-09-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.28061427305305137
2021-09-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.2738004993802437
2021-09-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.13993855862064392
2021-09-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.2860533906832276
2021-09-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.17813961193713596
2021-09-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2021-09-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,3.1751400747073866e-05
2021-09-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2021-09-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.148413895761185
2021-09-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.2076508388480329
2021-09-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,9.734428157040746e-07
2021-09-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.29940504346034774
2021-09-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.29887311942963435
2021-09-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.09185233974002768
2021-09-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.05416474799336335
