Date,Entity,Display_Name,Entity_Type,Channel,Forecast_Scaled,Forecast_Raw
2026-03-01,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,TDB,1.033911108970642,40.81971740722656
2026-03-01,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,TDB,1.3730982542037964,9.133194923400879
2026-03-01,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,TDB,0.41013988852500916,2.8048453330993652
2026-03-01,PT_Antidepressants,Antidepressants,PT,TDB,0.9312698841094971,137.66629028320312
2026-03-01,PT_Antipsychotic Medications,Antipsychotic Medications,PT,TDB,-0.010890185832977295,0.0
2026-03-01,PT_Anxiolytic Medications,Anxiolytic Medications,PT,TDB,0.8963204026222229,80.78456115722656
2026-03-01,PT_Art Therapy,Art Therapy,PT,TDB,0.42580243945121765,3.3741791248321533
2026-03-01,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,TDB,0.3252083659172058,0.5696215033531189
2026-03-01,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,TDB,0.5348153710365295,2.0550811290740967
2026-03-01,PT_Biofeedback Devices,Biofeedback Devices,PT,TDB,0.5823163390159607,0.8881889581680298
2026-03-01,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,TDB,-0.010561738163232803,0.0
2026-03-01,PT_Brain Computer Interface,Brain Computer Interface,PT,TDB,0.898594319820404,66.28040313720703
2026-03-01,PT_Cbt For Insomnia,Cbt For Insomnia,PT,TDB,1.5598944425582886,3.7583189010620117
2026-03-01,PT_Chronotherapy,Chronotherapy,PT,TDB,1.0676347017288208,2.754096269607544
2026-03-01,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,TDB,1.2521895170211792,34.39960479736328
2026-03-01,PT_Clozapine Protocol,Clozapine Protocol,PT,TDB,-0.011006876826286316,0.0
2026-03-01,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,TDB,0.04132086783647537,0.04218645766377449
2026-03-01,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,TDB,0.9311277270317078,147.7266387939453
2026-03-01,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,TDB,0.0965803861618042,0.2171992063522339
2026-03-01,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,TDB,0.18869493901729584,0.20767247676849365
2026-03-01,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,TDB,0.9108499884605408,13.613448143005371
2026-03-01,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,TDB,1.0091865062713623,30.846546173095703
2026-03-01,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,TDB,0.14663733541965485,0.15793395042419434
2026-03-01,PT_Digital Health Tools,Digital Health Tools,PT,TDB,0.7565705180168152,44.5233268737793
2026-03-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.038911014795303345,0.06585749983787537
2026-03-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3807543516159058,18.764501571655273
2026-03-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,-0.011030510067939758,0.0
2026-03-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,-0.011147677898406982,0.0
2026-03-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8442373275756836,183.5373992919922
2026-03-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,1.02248215675354,30.40752410888672
2026-03-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.6502619385719299,2.0505950450897217
2026-03-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.14162808656692505,0.1521480679512024
2026-03-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,-0.010957267135381699,0.0
2026-03-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.4312734305858612,1.0248576402664185
2026-03-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.14103364944458,27.907669067382812
2026-03-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,1.0777117013931274,21.533151626586914
2026-03-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6242860555648804,4.209753036499023
2026-03-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.218833327293396,25.501571655273438
2026-03-01,PT_Light Therapy,Light Therapy,PT,TDB,1.0889214277267456,17.886106491088867
2026-03-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.07638093829154968,0.08753431588411331
2026-03-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,2.1209559440612793,10.280302047729492
2026-03-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.34183061122894287,0.9448243975639343
2026-03-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,-0.005580106284469366,0.0
2026-03-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,1.0271921157836914,9.009276390075684
2026-03-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.4378404915332794,0.8348739743232727
2026-03-01,PT_Metaverse,Metaverse,PT,TDB,-0.011744476854801178,0.0
2026-03-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.9025507569313049,27.062984466552734
2026-03-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,1.0109435319900513,48.115848541259766
2026-03-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.158951759338379,70.2242202758789
2026-03-01,PT_Music Therapy,Music Therapy,PT,TDB,0.8944182395935059,13.57689380645752
2026-03-01,PT_Naltrexone,Naltrexone,PT,TDB,1.295722484588623,26.756290435791016
2026-03-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.864920973777771,28.476421356201172
2026-03-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.17460289597511292,0.19077326357364655
2026-03-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.7804898023605347,1.4261714220046997
2026-03-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.33453425765037537,0.3972894549369812
2026-03-01,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,TDB,0.7344804406166077,12.079696655273438
2026-03-01,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,TDB,0.040036413818597794,0.08681715279817581
2026-03-01,PT_Neuroprotective Agents,Neuroprotective Agents,PT,TDB,1.0310852527618408,28.72501564025879
2026-03-01,PT_Occupational Therapy,Occupational Therapy,PT,TDB,1.1127595901489258,75.19696044921875
2026-03-01,PT_Oxytocin Therapy,Oxytocin Therapy,PT,TDB,1.0169812440872192,1.7648358345031738
2026-03-01,PT_Personalized Medicine,Personalized Medicine,PT,TDB,0.9142773151397705,309.41119384765625
2026-03-01,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,TDB,1.5361865758895874,16.286190032958984
2026-03-01,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,TDB,-0.011002326384186745,0.0
2026-03-01,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,TDB,0.032074518501758575,0.06741626560688019
2026-03-01,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,TDB,-0.012128563597798347,0.0
2026-03-01,PT_Psychoeducation Programs,Psychoeducation Programs,PT,TDB,0.44730255007743835,1.0542393922805786
2026-03-01,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,TDB,0.275112509727478,0.476574182510376
2026-03-01,PT_Reality Testing Techniques,Reality Testing Techniques,PT,TDB,-0.01025369018316269,0.0
2026-03-01,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,TDB,0.6325757503509521,17.095632553100586
2026-03-01,PT_Resting State Fmri,Resting State FMRI,PT,TDB,0.7575562596321106,26.831806182861328
2026-03-01,PT_Schema Therapy,Schema Therapy,PT,TDB,1.3726942539215088,2.94596791267395
2026-03-01,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,TDB,0.02717331051826477,0.027545873075723648
2026-03-01,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,TDB,0.9821776747703552,69.25559997558594
2026-03-01,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,TDB,-0.010361338034272194,0.0
2026-03-01,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,TDB,-0.010018657892942429,0.0
2026-03-01,PT_Social Skills Training,Social Skills Training,PT,TDB,1.083754539489746,26.0994930267334
2026-03-01,PT_Speech Language Therapy,Speech Language Therapy,PT,TDB,0.5545774698257446,1.0418782234191895
2026-03-01,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,TDB,0.38145411014556885,1.972347378730774
2026-03-01,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,TDB,1.210207223892212,42.468563079833984
2026-03-01,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,TDB,0.5902997255325317,8.056118965148926
2026-03-01,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,TDB,0.8857551217079163,42.62763595581055
2026-03-01,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,TDB,0.9574874043464661,196.37513732910156
2026-03-01,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,TDB,1.1508827209472656,10.927725791931152
2026-03-01,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,TDB,0.5866207480430603,2.794550895690918
2026-03-01,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,TDB,1.1433069705963135,17.065814971923828
2026-03-01,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,TDB,0.904369056224823,7.54514741897583
2026-03-01,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,TDB,-0.011985762044787407,0.0
2026-03-01,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,TDB,0.48077142238616943,0.9240154027938843
2026-04-01,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,TDB,1.9225313663482666,378.46258544921875
2026-04-01,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,TDB,1.215482473373413,46.11498260498047
2026-04-01,RMD_Autosarcophagy,Autosarcophagy,RMD,TDB,0.6129201650619507,0.8458136320114136
2026-04-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5927218198776245,17.33643913269043
