src,dst,weight,uncertainty_corr,amplification_ratio,amplification_ratio_floored,log10_amplification_ratio_floored,src_variance_floored,amplification_floor_applied,src_mean_variance,dst_mean_variance
PT_Meditation and Relaxation Techniques,RMD_Selective Mutism,0.3,0.5503806703803488,37.50041580200195,37.50041580200195,1.5740360831814222,0.0006235238979570568,0,0.0006235238979570568,0.023382404819130898
PT_Meditation and Relaxation Techniques,RMD_Stendhal,0.3,0.31124866304804655,60.09560775756836,60.09560775756836,1.7788427316307296,0.0006235238979570568,0,0.0006235238979570568,0.03747104853391647
PT_Meditation and Relaxation Techniques,RMD_Walking Corpse,0.3,0.7120577488223664,9.269125938415527,9.269125938415527,0.9670387829017554,0.0006235238979570568,0,0.0006235238979570568,0.00577952153980732
PT_Meditation and Relaxation Techniques,RMD_koro,0.3,0.030980140654245033,34.494747161865234,34.494747161865234,1.5377529660210054,0.0006235238979570568,0,0.0006235238979570568,0.021508298814296722
PT_Metaverse,Global_Disaster_Total,0.5,0.31459900981814914,0.00020032160682603717,0.00020032160682603717,-3.6982722048789967,3.8107707500457764,0,3.8107707500457764,0.0007633797358721495
PT_Metaverse,Global_Holidays_Average,0.5,0.10317744775145396,5.468205586112163e-07,5.468205586112163e-07,-6.262155165787529,3.8107707500457764,0,3.8107707500457764,2.0838078853557818e-06
PT_Metaverse,Global_Holidays_Total,0.5,0.09464689913449012,0.0006156648742035031,0.0006156648742035031,-3.210655623694138,3.8107707500457764,0,3.8107707500457764,0.002346157794818282
PT_Metaverse,RMD_Pyromania,0.3,0.035719055019869154,0.004332218784838915,0.004332218784838915,-2.3632896188405863,3.8107707500457764,0,3.8107707500457764,0.01650909334421158
PT_Metaverse,RMD_Reactive Attachment,0.3,-0.25344403972393376,0.004821815527975559,0.004821815527975559,-2.316789408789502,3.8107707500457764,0,3.8107707500457764,0.018374834209680557
PT_Metaverse,RMD_Reduplicative Paramnesia,0.3,0.29488830041072284,0.016758788377046585,0.016758788377046585,-1.775757383091419,3.8107707500457764,0,3.8107707500457764,0.06386390328407288
PT_Metaverse,RMD_Rumination,0.3,0.5974552276316107,0.018668677657842636,0.018668677657842636,-1.728886442963648,3.8107707500457764,0,3.8107707500457764,0.0711420476436615
PT_Metaverse,RMD_Selective Mutism,0.3,0.5456693499056554,0.006135873030871153,0.006135873030871153,-2.212123635787001,3.8107707500457764,0,3.8107707500457764,0.023382404819130898
PT_Metaverse,RMD_Stendhal,0.3,0.6375926470091366,0.00983293168246746,0.00983293168246746,-2.007316978231391,3.8107707500457764,0,3.8107707500457764,0.03747104853391647
PT_Metaverse,RMD_Walking Corpse,0.3,0.6681685675266532,0.0015166279627010226,0.0015166279627010226,-2.819120941007507,3.8107707500457764,0,3.8107707500457764,0.00577952153980732
PT_Metaverse,RMD_koro,0.3,0.3314465136753395,0.00564408116042614,0.00564408116042614,-2.2484067498305538,3.8107707500457764,0,3.8107707500457764,0.021508298814296722
PT_Mindfulness-Based Stress Reduction,Global_Disaster_Total,0.5,0.21858276060104087,0.009552640840411186,0.009552640840411186,-2.019876550523877,0.0799129530787468,0,0.0799129530787468,0.0007633797358721495
PT_Mindfulness-Based Stress Reduction,Global_Holidays_Average,0.5,0.009043070350823194,2.607597161841113e-05,2.607597161841113e-05,-4.583759500326058,0.0799129530787468,0,0.0799129530787468,2.0838078853557818e-06
PT_Mindfulness-Based Stress Reduction,Global_Holidays_Total,0.5,-0.17916961267392947,0.029358917847275734,0.029358917847275734,-1.532259956304267,0.0799129530787468,0,0.0799129530787468,0.002346157794818282
PT_Mindfulness-Based Stress Reduction,RMD_Pyromania,0.3,0.05733850725591432,0.20658844709396362,0.20658844709396362,-0.6848939688939889,0.0799129530787468,0,0.0799129530787468,0.01650909334421158
PT_Mindfulness-Based Stress Reduction,RMD_Reactive Attachment,0.3,-0.18869749044300313,0.22993561625480652,0.22993561625480652,-0.6383937527633419,0.0799129530787468,0,0.0799129530787468,0.018374834209680557
PT_Mindfulness-Based Stress Reduction,RMD_Reduplicative Paramnesia,0.3,0.43593746792946925,0.7991683483123779,0.7991683483123779,-0.09736172501416517,0.0799129530787468,0,0.0799129530787468,0.06386390328407288
PT_Mindfulness-Based Stress Reduction,RMD_Rumination,0.3,0.18552422202356694,0.8902442455291748,0.8902442455291748,-0.05049082489100471,0.0799129530787468,0,0.0799129530787468,0.0711420476436615
PT_Mindfulness-Based Stress Reduction,RMD_Selective Mutism,0.3,0.14973307087866738,0.2925984263420105,0.2925984263420105,-0.5337280139346282,0.0799129530787468,0,0.0799129530787468,0.023382404819130898
PT_Mindfulness-Based Stress Reduction,RMD_Stendhal,0.3,0.02789116910311619,0.46889829635620117,0.46889829635620117,-0.32892134517636723,0.0799129530787468,0,0.0799129530787468,0.03747104853391647
PT_Mindfulness-Based Stress Reduction,RMD_Walking Corpse,0.3,0.1488454203890448,0.07232271134853363,0.07232271134853363,-1.1407253007070024,0.0799129530787468,0,0.0799129530787468,0.00577952153980732
PT_Mindfulness-Based Stress Reduction,RMD_koro,0.3,0.18411608964252701,0.269146591424942,0.269146591424942,-0.5700111158843791,0.0799129530787468,0,0.0799129530787468,0.021508298814296722
PT_Mood Stabilizers,Global_Disaster_Total,0.5,0.2337348808571874,0.0005596718401648104,0.0005596718401648104,-3.252066544028943,1.3639774322509766,0,1.3639774322509766,0.0007633797358721495
PT_Mood Stabilizers,Global_Holidays_Average,0.5,0.12351509800880209,1.5277436204996775e-06,1.5277436204996775e-06,-5.81594952111661,1.3639774322509766,0,1.3639774322509766,2.0838078853557818e-06
PT_Mood Stabilizers,Global_Holidays_Total,0.5,0.089885710349348,0.0017200855072587729,0.0017200855072587729,-2.7644499633205823,1.3639774322509766,0,1.3639774322509766,0.002346157794818282
PT_Mood Stabilizers,RMD_Pyromania,0.3,-0.042708299194532194,0.012103641405701637,0.012103641405701637,-1.9170839516266398,1.3639774322509766,0,1.3639774322509766,0.01650909334421158
PT_Mood Stabilizers,RMD_Reactive Attachment,0.3,-0.19269234908658467,0.013471509329974651,0.013471509329974651,-1.8705837437753312,1.3639774322509766,0,1.3639774322509766,0.018374834209680557
PT_Mood Stabilizers,RMD_Reduplicative Paramnesia,0.3,0.21694187899809436,0.04682181775569916,0.04682181775569916,-1.329551729769142,1.3639774322509766,0,1.3639774322509766,0.06386390328407288
PT_Mood Stabilizers,RMD_Rumination,0.3,0.655250525665529,0.05215778946876526,0.05215778946876526,-1.282680822986655,1.3639774322509766,0,1.3639774322509766,0.0711420476436615
PT_Mood Stabilizers,RMD_Selective Mutism,0.3,0.5469960423520707,0.01714280992746353,0.01714280992746353,-1.765917990115732,1.3639774322509766,0,1.3639774322509766,0.023382404819130898
PT_Mood Stabilizers,RMD_Stendhal,0.3,0.7350444183165331,0.02747189812362194,0.02747189812362194,-1.5611113327113644,1.3639774322509766,0,1.3639774322509766,0.03747104853391647
PT_Mood Stabilizers,RMD_Walking Corpse,0.3,0.7340812606257038,0.00423725601285696,0.00423725601285696,-2.3729152953541823,1.3639774322509766,0,1.3639774322509766,0.00577952153980732
PT_Mood Stabilizers,RMD_koro,0.3,0.2917724592686332,0.015768809244036674,0.015768809244036674,-1.8022011004738314,1.3639774322509766,0,1.3639774322509766,0.021508298814296722
PT_Neurocognitive Training,Global_Disaster_Total,0.5,-0.050733273639587975,1.7839412689208984,1.7839412689208984,0.25138055239244145,0.00042791751911863685,0,0.00042791751911863685,0.0007633797358721495
PT_Neurocognitive Training,Global_Holidays_Average,0.5,0.2519215381369393,0.00486964825540781,0.00486964825540781,-2.312502407625695,0.00042791751911863685,0,0.00042791751911863685,2.0838078853557818e-06
PT_Neurocognitive Training,Global_Holidays_Total,0.5,-0.0663557715721771,5.482733726501465,5.482733726501465,0.738997154524891,0.00042791751911863685,0,0.00042791751911863685,0.002346157794818282
PT_Neurocognitive Training,RMD_Pyromania,0.3,0.2025885610683559,38.580081939697266,38.580081939697266,1.5863631457008305,0.00042791751911863685,0,0.00042791751911863685,0.01650909334421158
PT_Neurocognitive Training,RMD_Reactive Attachment,0.3,-0.26136577044740505,42.94013214111328,42.94013214111328,1.6328633765713065,0.00042791751911863685,0,0.00042791751911863685,0.018374834209680557
PT_Neurocognitive Training,RMD_Reduplicative Paramnesia,0.3,0.12700423640474245,149.2434844970703,149.2434844970703,2.1738953802788936,0.00042791751911863685,0,0.00042791751911863685,0.06386390328407288
PT_Neurocognitive Training,RMD_Rumination,0.3,0.8129936266394365,166.25177001953125,166.25177001953125,2.2207662777683645,0.00042791751911863685,0,0.00042791751911863685,0.0711420476436615
PT_Neurocognitive Training,RMD_Selective Mutism,0.3,0.6190018766875025,54.64231872558594,54.64231872558594,1.7375291201822733,0.00042791751911863685,0,0.00042791751911863685,0.023382404819130898
PT_Neurocognitive Training,RMD_Stendhal,0.3,0.5184659263535677,87.56605529785156,87.56605529785156,1.942335785919133,0.00042791751911863685,0,0.00042791751911863685,0.03747104853391647
PT_Neurocognitive Training,RMD_Walking Corpse,0.3,0.7106336569072815,13.506157875061035,13.506157875061035,1.1305318219328908,0.00042791751911863685,0,0.00042791751911863685,0.00577952153980732
PT_Neurocognitive Training,RMD_koro,0.3,0.12433385353842258,50.26272201538086,50.26272201538086,1.7012460044365951,0.00042791751911863685,0,0.00042791751911863685,0.021508298814296722
PT_Neurofeedback Systems,Global_Disaster_Total,0.5,-0.17395054760882925,108.55487060546875,108.55487060546875,2.035649314014521,7.032200755929807e-06,0,7.032200755929807e-06,0.0007633797358721495
PT_Neurofeedback Systems,Global_Holidays_Average,0.5,-0.07016674674237193,0.29632368683815,0.29632368683815,-0.5282336315036155,7.032200755929807e-06,0,7.032200755929807e-06,2.0838078853557818e-06
PT_Neurofeedback Systems,Global_Holidays_Total,0.5,-0.2362300449006369,333.630615234375,333.630615234375,2.523265896334062,7.032200755929807e-06,0,7.032200755929807e-06,0.002346157794818282
PT_Neurofeedback Systems,RMD_Pyromania,0.3,0.12804124821374754,2347.64208984375,2347.64208984375,3.370631887186323,7.032200755929807e-06,0,7.032200755929807e-06,0.01650909334421158
PT_Neurofeedback Systems,RMD_Reactive Attachment,0.3,-0.2630019326125588,2612.9560546875,2612.9560546875,3.4171321057215036,7.032200755929807e-06,0,7.032200755929807e-06,0.018374834209680557
PT_Neurofeedback Systems,RMD_Reduplicative Paramnesia,0.3,-0.1740167005327968,9081.63671875,9081.63671875,3.9581641253784503,7.032200755929807e-06,0,7.032200755929807e-06,0.06386390328407288
PT_Neurofeedback Systems,RMD_Rumination,0.3,0.6240728742639349,10116.611328125,10116.611328125,4.005035065078203,7.032200755929807e-06,0,7.032200755929807e-06,0.0711420476436615
PT_Neurofeedback Systems,RMD_Selective Mutism,0.3,0.6081514380271001,3325.047607421875,3325.047607421875,3.521797867832387,7.032200755929807e-06,0,7.032200755929807e-06,0.023382404819130898
PT_Neurofeedback Systems,RMD_Stendhal,0.3,0.6051168241980379,5328.49462890625,5328.49462890625,3.726604532347296,7.032200755929807e-06,0,7.032200755929807e-06,0.03747104853391647
PT_Neurofeedback Systems,RMD_Walking Corpse,0.3,0.603889511173022,821.8651733398438,821.8651733398438,2.914800577543486,7.032200755929807e-06,0,7.032200755929807e-06,0.00577952153980732
PT_Neurofeedback Systems,RMD_koro,0.3,0.005740407492188798,3058.544189453125,3058.544189453125,3.4855147595099742,7.032200755929807e-06,0,7.032200755929807e-06,0.021508298814296722
PT_Neuromodulation Techniques,Global_Disaster_Total,0.5,0.07477700488869446,0.25432682037353516,0.25432682037353516,-0.59460783830627,0.0030015697702765465,0,0.0030015697702765465,0.0007633797358721495
PT_Neuromodulation Techniques,Global_Holidays_Average,0.5,-0.05096514403110785,0.0006942393374629319,0.0006942393374629319,-3.1584907816771963,0.0030015697702765465,0,0.0030015697702765465,2.0838078853557818e-06
PT_Neuromodulation Techniques,Global_Holidays_Total,0.5,-0.189033205311741,0.7816435694694519,0.7816435694694519,-0.10699124067517245,0.0030015697702765465,0,0.0030015697702765465,0.002346157794818282
PT_Neuromodulation Techniques,RMD_Pyromania,0.3,0.04907238337150845,5.500153064727783,5.500153064727783,0.7403747757200015,0.0030015697702765465,0,0.0030015697702765465,0.01650909334421158
PT_Neuromodulation Techniques,RMD_Reactive Attachment,0.3,-0.43565895061936105,6.12174129486084,6.12174129486084,0.7868749723393309,0.0030015697702765465,0,0.0030015697702765465,0.018374834209680557
PT_Neuromodulation Techniques,RMD_Reduplicative Paramnesia,0.3,0.04976232677825574,21.27683448791504,21.27683448791504,1.3279070152257944,0.0030015697702765465,0,0.0030015697702765465,0.06386390328407288
PT_Neuromodulation Techniques,RMD_Rumination,0.3,0.567695351468895,23.701614379882812,23.701614379882812,1.3747779279677754,0.0030015697702765465,0,0.0030015697702765465,0.0711420476436615
PT_Neuromodulation Techniques,RMD_Selective Mutism,0.3,0.5168139194587186,7.790058612823486,7.790058612823486,0.8915407253400928,0.0030015697702765465,0,0.0030015697702765465,0.023382404819130898
PT_Neuromodulation Techniques,RMD_Stendhal,0.3,0.6927443529661985,12.483817100524902,12.483817100524902,1.0963473972237778,0.0030015697702765465,0,0.0030015697702765465,0.03747104853391647
PT_Neuromodulation Techniques,RMD_Walking Corpse,0.3,0.6752224936091574,1.925499677658081,1.925499677658081,0.28454345025486605,0.0030015697702765465,0,0.0030015697702765465,0.00577952153980732
PT_Neuromodulation Techniques,RMD_koro,0.3,-0.002117351300543508,7.165683269500732,7.165683269500732,0.8552576079958666,0.0030015697702765465,0,0.0030015697702765465,0.021508298814296722
PT_Neuroprotective Agents,Global_Disaster_Total,0.5,0.5773822875222911,1.4541383981704712,1.4541383981704712,0.1626057426312485,0.0005249704699963331,0,0.0005249704699963331,0.0007633797358721495
PT_Neuroprotective Agents,Global_Holidays_Average,0.5,-0.21798019495786275,0.003969381097704172,0.003969381097704172,-2.401277202759618,0.0005249704699963331,0,0.0005249704699963331,2.0838078853557818e-06
PT_Neuroprotective Agents,Global_Holidays_Total,0.5,-0.11044299179422744,4.469123363494873,4.469123363494873,0.6502223428782246,0.0005249704699963331,0,0.0005249704699963331,0.002346157794818282
PT_Neuroprotective Agents,RMD_Pyromania,0.3,0.14102003056926496,31.447660446166992,31.447660446166992,1.4975883415741762,0.0005249704699963331,0,0.0005249704699963331,0.01650909334421158
PT_Neuroprotective Agents,RMD_Reactive Attachment,0.3,-0.05403250302435734,35.001651763916016,35.001651763916016,1.5440885396367778,0.0005249704699963331,0,0.0005249704699963331,0.018374834209680557
PT_Neuroprotective Agents,RMD_Reduplicative Paramnesia,0.3,0.3489366444561833,121.65237426757812,121.65237426757812,2.085120589397092,0.0005249704699963331,0,0.0005249704699963331,0.06386390328407288
PT_Neuroprotective Agents,RMD_Rumination,0.3,0.09504476049407583,135.5162811279297,135.5162811279297,2.131991475131115,0.0005249704699963331,0,0.0005249704699963331,0.0711420476436615
PT_Neuroprotective Agents,RMD_Selective Mutism,0.3,0.23550837636847022,44.54042053222656,44.54042053222656,1.6487543131462294,0.0005249704699963331,0,0.0005249704699963331,0.023382404819130898
PT_Neuroprotective Agents,RMD_Stendhal,0.3,-0.05813711875480228,71.37744140625,71.37744140625,1.8535609761909146,0.0005249704699963331,0,0.0005249704699963331,0.03747104853391647
PT_Neuroprotective Agents,RMD_Walking Corpse,0.3,0.03939169132629001,11.009231567382812,11.009231567382812,1.0417570067381505,0.0005249704699963331,0,0.0005249704699963331,0.00577952153980732
PT_Neuroprotective Agents,RMD_koro,0.3,0.09573331662590877,40.97049331665039,40.97049331665039,1.6124711932284475,0.0005249704699963331,0,0.0005249704699963331,0.021508298814296722
PT_Peer Support Programs & Online Communities,Global_Disaster_Total,0.5,0.00733914132566196,9108.810546875,161.3551483154297,2.2077828268785167,4.7310518311860505e-06,1,8.3805737460807e-08,0.0007633797358721495
PT_Peer Support Programs & Online Communities,Global_Holidays_Average,0.5,0.11653051532760374,24.864442825317383,0.44045332074165344,-0.3561001113575491,4.7310518311860505e-06,1,8.3805737460807e-08,2.0838078853557818e-06
PT_Peer Support Programs & Online Communities,Global_Holidays_Total,0.5,0.12482340295448348,27994.857421875,495.90606689453125,2.695399421464532,4.7310518311860505e-06,1,8.3805737460807e-08,0.002346157794818282
PT_Peer Support Programs & Online Communities,RMD_Pyromania,0.3,0.1459722197055911,196990.046875,3489.517822265625,3.5427654207710733,4.7310518311860505e-06,1,8.3805737460807e-08,0.01650909334421158
PT_Peer Support Programs & Online Communities,RMD_Reactive Attachment,0.3,-0.0599956904341246,219252.46875,3883.87841796875,3.5892656261711546,4.7310518311860505e-06,1,8.3805737460807e-08,0.018374834209680557
PT_Peer Support Programs & Online Communities,RMD_Reduplicative Paramnesia,0.3,0.14364170387052513,762037.8125,13498.8779296875,4.130297670035909,4.7310518311860505e-06,1,8.3805737460807e-08,0.06386390328407288
PT_Peer Support Programs & Online Communities,RMD_Rumination,0.3,0.3012879122277716,848882.1875,15037.2548828125,4.17716856111867,4.7310518311860505e-06,1,8.3805737460807e-08,0.0711420476436615
PT_Peer Support Programs & Online Communities,RMD_Selective Mutism,0.3,0.13254619442548826,279003.875,4942.326171875,3.6939314035450304,4.7310518311860505e-06,1,8.3805737460807e-08,0.023382404819130898
PT_Peer Support Programs & Online Communities,RMD_Stendhal,0.3,0.2187677779391763,447112.59375,7920.23486328125,3.8987380601645825,4.7310518311860505e-06,1,8.3805737460807e-08,0.03747104853391647
PT_Peer Support Programs & Online Communities,RMD_Walking Corpse,0.3,0.34869220031153947,68962.4921875,1221.6142578125,3.0869340928541584,4.7310518311860505e-06,1,8.3805737460807e-08,0.00577952153980732
PT_Peer Support Programs & Online Communities,RMD_koro,0.3,0.07431037128414515,256641.640625,4546.197265625,3.657648276420558,4.7310518311860505e-06,1,8.3805737460807e-08,0.021508298814296722
PT_Personalized Medicine,Global_Disaster_Total,0.5,0.016005623825566192,0.00023377126490231603,0.00023377126490231603,-3.631208873248249,3.265498638153076,0,3.265498638153076,0.0007633797358721495
PT_Personalized Medicine,Global_Holidays_Average,0.5,-0.1801744947553752,6.381285402312642e-07,6.381285402312642e-07,-6.195091831168603,3.265498638153076,0,3.265498638153076,2.0838078853557818e-06
PT_Personalized Medicine,Global_Holidays_Total,0.5,-0.07740792119546674,0.0007184684509411454,0.0007184684509411454,-3.143592297652225,3.265498638153076,0,3.265498638153076,0.002346157794818282
PT_Personalized Medicine,RMD_Pyromania,0.3,0.2636987493140029,0.005055611953139305,0.005055611953139305,-2.296226268008472,3.265498638153076,0,3.265498638153076,0.01650909334421158
PT_Personalized Medicine,RMD_Reactive Attachment,0.3,-0.04421379296350797,0.005626961123198271,0.005626961123198271,-2.249726085386045,3.265498638153076,0,3.265498638153076,0.018374834209680557
PT_Personalized Medicine,RMD_Reduplicative Paramnesia,0.3,0.269768061326498,0.0195571668446064,0.0195571668446064,-1.7086940592044697,3.265498638153076,0,3.265498638153076,0.06386390328407288
PT_Personalized Medicine,RMD_Rumination,0.3,0.2942655637893803,0.02178596705198288,0.02178596705198288,-1.6618231575084235,3.265498638153076,0,3.265498638153076,0.0711420476436615
PT_Personalized Medicine,RMD_Selective Mutism,0.3,0.16525508775540493,0.007160439155995846,0.007160439155995846,-2.1450603412149145,3.265498638153076,0,3.265498638153076,0.023382404819130898
PT_Personalized Medicine,RMD_Stendhal,0.3,0.024227113718902113,0.011474831961095333,0.011474831961095333,-1.9402536656079903,3.265498638153076,0,3.265498638153076,0.03747104853391647
PT_Personalized Medicine,RMD_Walking Corpse,0.3,0.3350839514602396,0.0017698741285130382,0.0017698741285130382,-2.7520576190822825,3.265498638153076,0,3.265498638153076,0.00577952153980732
PT_Personalized Medicine,RMD_koro,0.3,0.06201232280956902,0.0065865283831954,0.0065865283831954,-2.1813434323393492,3.265498638153076,0,3.265498638153076,0.021508298814296722
PT_Privacy-Preserving AI in Digital Mental Health,Global_Disaster_Total,0.5,0.1645244950494245,0.16266629099845886,0.16266629099845886,-0.7887024356932925,0.004692919086664915,0,0.004692919086664915,0.0007633797358721495
PT_Privacy-Preserving AI in Digital Mental Health,Global_Holidays_Average,0.5,0.03281350879811954,0.00044403233914636075,0.00044403233914636075,-3.352585398801238,0.004692919086664915,0,0.004692919086664915,2.0838078853557818e-06
PT_Privacy-Preserving AI in Digital Mental Health,Global_Holidays_Total,0.5,0.0024824983097953054,0.49993568658828735,0.49993568658828735,-0.3010858611765983,0.004692919086664915,0,0.004692919086664915,0.002346157794818282
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Pyromania,0.3,-0.032504666328601724,3.5178730487823486,3.5178730487823486,0.5462801628053218,0.004692919086664915,0,0.004692919086664915,0.01650909334421158
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Reactive Attachment,0.3,-0.1719899045487527,3.915438175201416,3.915438175201416,0.592780370844447,0.004692919086664915,0,0.004692919086664915,0.018374834209680557
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Reduplicative Paramnesia,0.3,0.33063752916865274,13.608567237854004,13.608567237854004,1.1338124034216537,0.004692919086664915,0,0.004692919086664915,0.06386390328407288
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Rumination,0.3,0.5656677533802815,15.159444808959961,15.159444808959961,1.180683296228733,0.004692919086664915,0,0.004692919086664915,0.0711420476436615
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Selective Mutism,0.3,0.44700726929243595,4.982486248016357,4.982486248016357,0.6974461086933775,0.004692919086664915,0,0.004692919086664915,0.023382404819130898
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Stendhal,0.3,0.5657804665401598,7.984592914581299,7.984592914581299,0.9022527790270661,0.004692919086664915,0,0.004692919086664915,0.03747104853391647
PT_Privacy-Preserving AI in Digital Mental Health,RMD_Walking Corpse,0.3,0.6040571081757122,1.2315407991409302,1.2315407991409302,0.09044880395284796,0.004692919086664915,0,0.004692919086664915,0.00577952153980732
PT_Privacy-Preserving AI in Digital Mental Health,RMD_koro,0.3,0.3232184182252431,4.583138465881348,4.583138465881348,0.6611629783575496,0.004692919086664915,0,0.004692919086664915,0.021508298814296722
PT_Psychoeducation Programs,Global_Disaster_Total,0.5,0.05163776854406115,2.695343017578125,2.695343017578125,0.43061404268110415,0.0002832217433024198,0,0.0002832217433024198,0.0007633797358721495
PT_Psychoeducation Programs,Global_Holidays_Average,0.5,-0.04814984436161353,0.007357513997703791,0.007357513997703791,-2.1332689029803413,0.0002832217433024198,0,0.0002832217433024198,2.0838078853557818e-06
PT_Psychoeducation Programs,Global_Holidays_Total,0.5,0.0052826219902530665,8.283819198608398,8.283819198608398,0.9182306114788291,0.0002832217433024198,0,0.0002832217433024198,0.002346157794818282
PT_Psychoeducation Programs,RMD_Pyromania,0.3,0.00040094825108464877,58.29034423828125,58.29034423828125,1.765596620087751,0.0002832217433024198,0,0.0002832217433024198,0.01650909334421158
PT_Psychoeducation Programs,RMD_Reactive Attachment,0.3,-0.1918086603071527,64.8779067993164,64.8779067993164,1.8120968294865283,0.0002832217433024198,0,0.0002832217433024198,0.018374834209680557
PT_Psychoeducation Programs,RMD_Reduplicative Paramnesia,0.3,0.5037138263008472,225.49081420898438,225.49081420898438,2.353128854774487,0.0002832217433024198,0,0.0002832217433024198,0.06386390328407288
PT_Psychoeducation Programs,RMD_Rumination,0.3,0.36003177999704206,251.18850708007812,251.18850708007812,2.3999997647391713,0.0002832217433024198,0,0.0002832217433024198,0.0711420476436615
PT_Psychoeducation Programs,RMD_Selective Mutism,0.3,0.34258234226329765,82.55864715576172,82.55864715576172,1.916762567790872,0.0002832217433024198,0,0.0002832217433024198,0.023382404819130898
PT_Psychoeducation Programs,RMD_Stendhal,0.3,0.40844945836676555,132.30287170410156,132.30287170410156,2.1215692708822074,0.0002832217433024198,0,0.0002832217433024198,0.03747104853391647
PT_Psychoeducation Programs,RMD_Walking Corpse,0.3,0.4628768777625194,20.406349182128906,20.406349182128906,1.3097653137862422,0.0002832217433024198,0,0.0002832217433024198,0.00577952153980732
PT_Psychoeducation Programs,RMD_koro,0.3,0.16396304103158715,75.9415512084961,75.9415512084961,1.8804794639442797,0.0002832217433024198,0,0.0002832217433024198,0.021508298814296722
PT_Psychophysiological Metrics for Treatment Response,Global_Disaster_Total,0.5,0.04350801508116761,0.9713223576545715,0.9713223576545715,-0.012636614667625588,0.0007859180332161486,0,0.0007859180332161486,0.0007633797358721495
PT_Psychophysiological Metrics for Treatment Response,Global_Holidays_Average,0.5,0.10261859274436645,0.0026514315977692604,0.0026514315977692604,-2.5765195724279555,0.0007859180332161486,0,0.0007859180332161486,2.0838078853557818e-06
PT_Psychophysiological Metrics for Treatment Response,Global_Holidays_Total,0.5,-0.17427459198232978,2.9852449893951416,2.9852449893951416,0.4749799780705686,0.0007859180332161486,0,0.0007859180332161486,0.002346157794818282
PT_Psychophysiological Metrics for Treatment Response,RMD_Pyromania,0.3,0.23204216951091824,21.006126403808594,21.006126403808594,1.3223459745120674,0.0007859180332161486,0,0.0007859180332161486,0.01650909334421158
PT_Psychophysiological Metrics for Treatment Response,RMD_Reactive Attachment,0.3,-0.23583852727352295,23.380090713500977,23.380090713500977,1.3688461918684423,0.0007859180332161486,0,0.0007859180332161486,0.018374834209680557
PT_Psychophysiological Metrics for Treatment Response,RMD_Reduplicative Paramnesia,0.3,0.026528881769647884,81.26026153564453,81.26026153564453,1.9098782157667213,0.0007859180332161486,0,0.0007859180332161486,0.06386390328407288
PT_Psychophysiological Metrics for Treatment Response,RMD_Rumination,0.3,0.6955086564702091,90.52095031738281,90.52095031738281,1.9567491046665728,0.0007859180332161486,0,0.0007859180332161486,0.0711420476436615
PT_Psychophysiological Metrics for Treatment Response,RMD_Selective Mutism,0.3,0.6084234311176321,29.751708984375,29.751708984375,1.4735119173306752,0.0007859180332161486,0,0.0007859180332161486,0.023382404819130898
PT_Psychophysiological Metrics for Treatment Response,RMD_Stendhal,0.3,0.5584648897875361,47.678062438964844,47.678062438964844,1.6783185980500548,0.0007859180332161486,0,0.0007859180332161486,0.03747104853391647
PT_Psychophysiological Metrics for Treatment Response,RMD_Walking Corpse,0.3,0.6909849233977143,7.353847503662109,7.353847503662109,0.8665146196850413,0.0007859180332161486,0,0.0007859180332161486,0.00577952153980732
PT_Psychophysiological Metrics for Treatment Response,RMD_koro,0.3,0.1421157799987573,27.367101669311523,27.367101669311523,1.4372288056061178,0.0007859180332161486,0,0.0007859180332161486,0.021508298814296722
PT_Regenerative Medicine Approaches,Global_Disaster_Total,0.5,0.27132409822674397,2.4999799728393555,2.4999799728393555,0.3979365295839599,0.00030535433324985206,0,0.00030535433324985206,0.0007633797358721495
PT_Regenerative Medicine Approaches,Global_Holidays_Average,0.5,0.07851334516352242,0.006824228912591934,0.006824228912591934,-2.1659464135802615,0.00030535433324985206,0,0.00030535433324985206,2.0838078853557818e-06
PT_Regenerative Medicine Approaches,Global_Holidays_Total,0.5,-0.11083664812471634,7.683394432067871,7.683394432067871,0.8855531285510488,0.00030535433324985206,0,0.00030535433324985206,0.002346157794818282
PT_Regenerative Medicine Approaches,RMD_Pyromania,0.3,0.011683304449097544,54.065364837646484,54.065364837646484,1.7329191379920976,0.00030535433324985206,0,0.00030535433324985206,0.01650909334421158
PT_Regenerative Medicine Approaches,RMD_Reactive Attachment,0.3,-0.21405502263503864,60.17544937133789,60.17544937133789,1.779419342133834,0.00030535433324985206,0,0.00030535433324985206,0.018374834209680557
PT_Regenerative Medicine Approaches,RMD_Reduplicative Paramnesia,0.3,0.2017938364026618,209.14686584472656,209.14686584472656,2.3204513608767767,0.00030535433324985206,0,0.00030535433324985206,0.06386390328407288
PT_Regenerative Medicine Approaches,RMD_Rumination,0.3,0.6089402137902683,232.98194885253906,232.98194885253906,2.3673222737409363,0.00030535433324985206,0,0.00030535433324985206,0.0711420476436615
